"Country.Code","City","Location","Latitude","Longitude","Pollutant","Source.Name","Unit","value","LastUpdated","Country.Label","Department","Region","Postal_Code"
"FR","Saint-Amand-les-Eaux","Inconnu","50.456470000169","3.42794000027044","NO2","EEA France","µg/m³","8.20","2024-09-17 23:00:00","France","Nord","Hauts-de-France","59230"
"FR","Grenoble","Inconnu","45.1619000003116","5.7356000000548","NO2","EEA France","µg/m³","3.40","2024-03-11 10:00:00","France","Isère","Auvergne-Rhône-Alpes","38100"
"FR","Albi","Jardin National","43.9277700001112","2.14589699968727","NO2","EEA France","µg/m³","3.60","2024-09-16 23:00:00","France","Tarn","Occitanie","81000"
"FR","Dunkerque","Inconnu","51.0485799999799","2.42004000000581","PM2.5","EEA France","µg/m³","4.70","2024-09-16 23:00:00","France","Nord","Hauts-de-France","59240"
"FR","Gravelines","Inconnu","50.9810600000164","2.14317000014894","PM10","EEA France","µg/m³","1.90","2024-09-16 08:00:00","France","Nord","Hauts-de-France","59820"
"FR","Donges","Inconnu","47.3191570002322","-2.06695300041656","PM2.5","EEA France","µg/m³","2.40","2024-09-16 23:00:00","France","Loire-Atlantique","Pays de la Loire","44480"
"FR","Angers","Inconnu","47.4473900001666","-0.550066999621058","NO2","EEA France","µg/m³","5.40","2024-03-11 09:00:00","France","Maine-et-Loire","Pays de la Loire","49007"
"FR","Amiens","Inconnu","49.8772200002389","2.28249999967978","NO2","EEA France","µg/m³","26.33","2024-09-16 23:00:00","France","Somme","Hauts-de-France","80000"
"FR","Avignon","Inconnu","43.9314000002095","4.82687499979534","PM2.5","EEA France","µg/m³","3.10","2024-09-16 08:00:00","France","Vaucluse","Provence-Alpes-Côte d'Azur","84000"
"FR","Port-Jérôme-sur-Seine","Inconnu","49.4933319998027","0.571853000282018","CO","EEA France","µg/m³","191.00","2024-09-16 14:00:00","France","Seine-Maritime","Normandie","76330"
"FR","Le Puy-en-Velay","Inconnu","45.038999999839","3.88700099970405","O3","EEA France","µg/m³","86.60","2024-09-16 08:00:00","France","Haute-Loire","Auvergne-Rhône-Alpes","43000"
"FR","Le Puy-en-Velay","Inconnu","45.038999999839","3.88700099970405","NO2","EEA France","µg/m³","3.80","2024-09-16 08:00:00","France","Haute-Loire","Auvergne-Rhône-Alpes","43000"
"FR","Joué-lès-Tours","Inconnu","47.344499999465","0.653322","O3","EEA France","µg/m³","79.75","2018-04-25 02:00:00","France","Indre-et-Loire","Centre-Val de Loire","37300"
"FR","Calais","Inconnu","50.9508329994749","1.8425","NO2","EEA France","µg/m³","4.70","2018-04-22 19:00:00","France","Pas-de-Calais","Hauts-de-France","62100"
"FR","Le Havre","Inconnu","49.4810859994699","0.165289","PM10","EEA France","µg/m³","12.15","2018-02-02 11:00:00","France","Seine-Maritime","Normandie","76071"
"FR","Bourg-lès-Valence","Inconnu","44.9489219994632","4.889881","PM10","EEA France","µg/m³","13.10","2017-12-08 15:00:00","France","Drôme","Auvergne-Rhône-Alpes","26500"
"FR","Calais","Inconnu","50.9615772767861","1.873903648979","NO2","EEA France","µg/m³","17.63","2017-07-18 22:00:00","France","Pas-de-Calais","Hauts-de-France","62100"
"FR","Vannes","Inconnu","47.6566951743188","-2.75819623151342","O3","EEA France","µg/m³","8.03","2017-05-31 09:00:00","France","Morbihan","Bretagne","56000"
"FR","Villiers-en-Bois","Zoodyssée","46.1432340000161","-0.395913000373364","PM2.5","EEA France","µg/m³","4.70","2024-09-16 14:00:00","France","Deux-Sèvres","Nouvelle-Aquitaine","79360"
"FR","Nîmes","Inconnu","43.8344000002437","4.37439999976558","PM2.5","EEA France","µg/m³","3.20","2024-09-16 14:00:00","France","Gard","Occitanie","30011"
"FR","Niort","Inconnu","46.3200260002481","-0.482860999605362","O3","EEA France","µg/m³","88.60","2024-03-11 08:00:00","France","Deux-Sèvres","Nouvelle-Aquitaine","79000"
"FR","Airvault","Inconnu","46.8237950001734","-0.135633999871946","O3","EEA France","µg/m³","85.90","2024-09-16 14:00:00","France","Deux-Sèvres","Nouvelle-Aquitaine","79600"
"FR","Touques","Inconnu","49.3479999999776","0.109252999751728","O3","EEA France","µg/m³","55.90","2024-09-16 14:00:00","France","Calvados","Normandie","14800"
"FR","Saint-Gilles-les-Bains","Inconnu","-21.032138999678","55.2325630002928","NO","EEA France","µg/m³","0.60","2024-09-09 08:00:00","France","La Réunion","La Réunion","97434"
"FR","Perpignan","Inconnu","42.6958","2.8997","PM2.5","EEA France","µg/m³","2.40","2024-03-04 08:00:00","France","Pyrénées-Orientales","Occitanie","66000"
"FR","Gaudonville","Inconnu","43.88361","0.845","O3","EEA France","µg/m³","61.20","2024-03-04 08:00:00","France","Gers","Occitanie","32380"
"FR","Bayonne","Inconnu","43.47972","-1.488056","NO2","EEA France","µg/m³","14.60","2024-03-04 08:00:00","France","Pyrénées-Atlantiques","Nouvelle-Aquitaine","64100"
"FR","Bassens","Inconnu","44.900276","-0.514722","NO","EEA France","µg/m³","3.30","2024-03-04 08:00:00","France","Gironde","Nouvelle-Aquitaine","33530"
"FR","Bessières","Inconnu","43.80389","1.595833","PM10","EEA France","µg/m³","4.10","2024-03-04 06:00:00","France","Haute-Garonne","Occitanie","31660"
"FR","Baie-Mahault","Piscine Les Amis de la Natation","16.256102565157","-61.5902925098026","PM10","EEA France","µg/m³","23.10","2024-01-29 18:00:00","France","Guadeloupe","Guadeloupe","97122"
"FR","Avignon","Inconnu","43.9497553662994","4.80507947160248","O3","EEA France","µg/m³","67.20","2024-01-29 18:00:00","France","Vaucluse","Provence-Alpes-Côte d'Azur","84000"
"FR","Manosque","Inconnu","43.8353015894571","5.78583314934565","PM10","EEA France","µg/m³","27.60","2024-01-29 18:00:00","France","Alpes-de-Haute-Provence","Provence-Alpes-Côte d'Azur","04100"
"FR","Sens","Inconnu","48.2005841475738","3.277224836372","PM10","EEA France","µg/m³","34.90","2024-01-29 18:00:00","France","Yonne","Bourgogne-Franche-Comté","89100"
"FR","Sablons","Inconnu","45.3196184389656","4.77286588551395","O3","EEA France","µg/m³","76.40","2024-01-29 18:00:00","France","Isère","Auvergne-Rhône-Alpes","38550"
"FR","Auxerre","Inconnu","47.8005658610427","3.57639077544232","O3","EEA France","µg/m³","5.30","2024-01-29 08:00:00","France","Yonne","Bourgogne-Franche-Comté","89000"
"FR","Vaulx-en-Velin","Inconnu","45.7789106049275","4.92469913483583","NO2","EEA France","µg/m³","54.20","2024-01-04 09:00:00","France","Métropole de Lyon","Auvergne-Rhône-Alpes","69120"
"FR","Remiremont","Inconnu","48.0246097658125","6.58583680877113","NO2","EEA France","µg/m³","9.10","2021-04-09 06:00:00","France","Vosges","Grand Est","88200"
"FR","Saint-Nicolas-de-Port","Inconnu","48.6333389994676","6.304828","NO2","EEA France","µg/m³","6.50","2020-03-26 13:00:00","France","Meurthe-et-Moselle","Grand Est","54210"
"FR","Niort","Inconnu","46.3295859994638","-0.458889","O3","EEA France","µg/m³","26.20","2020-01-22 07:00:00","France","Deux-Sèvres","Nouvelle-Aquitaine","79000"
"FR","Tulle","Inconnu","45.2636139994632","1.763889","PM2.5","EEA France","µg/m³","2.00","2019-06-11 13:00:00","France","Corrèze","Nouvelle-Aquitaine","19000"
"FR","Limoges","Inconnu","45.8310999994634","1.256875","PM2.5","EEA France","µg/m³","8.10","2019-01-07 11:00:00","France","Haute-Vienne","Nouvelle-Aquitaine","87085"
"FR","Rouen","Inconnu","49.4366999998995","1.09883799978172","NO","EEA France","µg/m³","84.40","2024-03-11 10:00:00","France","Seine-Maritime","Normandie","76000"
"FR","Mourenx","Inconnu","43.3771930000606","-0.610277999979003","NO2","EEA France","µg/m³","4.70","2024-03-11 10:00:00","France","Pyrénées-Atlantiques","Nouvelle-Aquitaine","64150"
"FR","Brive-la-Gaillarde","Inconnu","45.1587370002402","1.53725900002356","NO2","EEA France","µg/m³","14.20","2024-09-18 23:00:00","France","Corrèze","Nouvelle-Aquitaine","19100"
"FR","Miribel","Inconnu","45.8232230002939","4.95395800025814","PM10","EEA France","µg/m³","9.40","2024-09-16 08:00:00","France","Ain","Auvergne-Rhône-Alpes","01700"
"FR","Héming","Inconnu","48.6947249998427","6.96527499968453","NO","EEA France","µg/m³","4.20","2024-09-18 23:00:00","France","Moselle","Grand Est","57830"
"FR","Romans-sur-Isère","Inconnu","45.042500000017","5.04429999992356","PM10","EEA France","µg/m³","13.90","2024-09-18 23:00:00","France","Drôme","Auvergne-Rhône-Alpes","26100"
