LastUpdated,Postal_Code,City,NO2,O3,PM10,PM2.5,Latitude,Longitude,Country.Label,Department,Region,Altitude Moyenne,Superficie,p16_pop,p17_pop,p18_pop,p19_pop,p20_pop,p21_pop,p24_pop
2024-03-11 09:00:00,20290,Lucciana,4.2,19.0,3.5,,42.5358300001085,9.47597199989833,France,Haute-Corse,Corse,66.0,2932.0,5671.0,5780,5893.0,6007.0,6036.0,6091.0,8832.0
2018-07-11 15:00:00,21000,Dijon,1.9,50.68,27.5,5.6,47.304163999465,5.02,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2023-01-01 01:00:00,21000,Dijon,35.6,24.02163163841808,27.5,5.6,47.315472,5.037429,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2024-01-29 17:00:00,21000,Dijon,54.8,17.600679609655884,27.5,19.398539527992376,47.340253323593,5.05833251650146,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2024-01-29 18:00:00,21000,Dijon,46.4,17.6,19.0,19.4,47.3080413032157,5.06611192686193,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2024-09-16 08:00:00,21000,Dijon,19.0,52.60153653743077,12.6,8.0,47.3513680002532,5.07070600015813,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2024-09-18 23:00:00,21000,Dijon,24.3,53.0,17.9,5.8,47.3073699998269,5.06588099964679,France,Côte-d'Or,Bourgogne-Franche-Comté,265.0,4159.0,155090.0,156920,156854.0,158002.0,159106.0,159346.0,158002.0
2018-07-06 14:00:00,21121,Daix,3.88,40.6,19.08,,47.3455490718848,5.00222374385535,France,Côte-d'Or,Bourgogne-Franche-Comté,394.0,1180.0,1439.0,1471,1504.0,1537.0,1541.0,1529.0,1464.0
2024-09-18 23:00:00,21121,Daix,3.88,83.4,19.08,,47.3455999997954,5.00237700003608,France,Côte-d'Or,Bourgogne-Franche-Comté,394.0,1180.0,1439.0,1471,1504.0,1537.0,1541.0,1529.0,1464.0
2021-01-01 01:00:00,21700,Nuits-Saint-Georges,7.6,,11.2,,47.1372157133461,4.95057959817132,France,Côte-d'Or,Bourgogne-Franche-Comté,320.0,2035.0,5543.0,5481,5421.0,5362.0,5332.0,5309.0,462.0
2018-04-25 16:00:00,22000,Saint-Brieuc,9.3,83.95,15.38,10.7,48.5166689994673,-2.75,France,Côtes-d'Armor,Bretagne,82.0,1941.0,44999.0,44372,44170.0,43605.0,44166.0,44224.0,43605.0
2024-09-16 08:00:00,22000,Saint-Brieuc,6.2,79.8,8.9,10.7,48.5135100002817,-2.74952999981289,France,Côtes-d'Armor,Bretagne,82.0,1941.0,44999.0,44372,44170.0,43605.0,44166.0,44224.0,43605.0
2024-03-04 08:00:00,23500,La Nouaille,,72.6,,,45.809998,2.06,France,Creuse,Nouvelle-Aquitaine,709.0,4798.0,247.0,249,244.0,240.0,235.0,231.0,155.0
2024-09-18 23:00:00,23500,La Nouaille,,49.4,,,45.8050899997107,2.06233299994463,France,Creuse,Nouvelle-Aquitaine,709.0,4798.0,247.0,249,244.0,240.0,235.0,231.0,155.0
2016-12-05 02:00:00,25000,Besançon,27.85,20.03,39.2,2.6,47.2348977365481,6.02947422070455,France,Doubs,Bourgogne-Franche-Comté,320.0,6510.0,116466.0,115934,116775.0,117912.0,118258.0,119198.0,117912.0
2018-08-11 04:00:00,25000,Besançon,27.85,20.03,32.96176164740689,2.6,47.2973199058325,6.05191413650185,France,Doubs,Bourgogne-Franche-Comté,320.0,6510.0,116466.0,115934,116775.0,117912.0,118258.0,119198.0,117912.0
2024-09-18 23:00:00,25000,Besançon,27.85,45.7,10.3,2.6,47.2359730002171,6.02361100038842,France,Doubs,Bourgogne-Franche-Comté,320.0,6510.0,116466.0,115934,116775.0,117912.0,118258.0,119198.0,117912.0
2024-09-18 23:00:00,25110,Baume-les-Dames,15.3,,8.9,4.0,47.3512879997476,6.35972199975944,France,Doubs,Bourgogne-Franche-Comté,373.0,2497.0,5149.0,5063,4977.0,4989.0,4984.0,4991.0,425.0
2024-09-18 23:00:00,25190,Montandon,,33.8,14.9,,47.2946400002569,6.82586099958978,France,Doubs,Bourgogne-Franche-Comté,734.0,1274.0,408.0,405,395.0,385.0,375.0,372.0,116.0
2024-09-18 23:00:00,25190,Montandon,,33.8,14.9,,47.2946400002569,6.82586099958978,France,Doubs,Bourgogne-Franche-Comté,675.0,870.0,148.0,141,133.0,126.0,122.0,120.0,116.0
2024-09-18 23:00:00,25200,Montbéliard,31.1,12.6,15.8,10.1,47.5103069998648,6.79399999955533,France,Doubs,Bourgogne-Franche-Comté,353.0,1492.0,25304.0,25395,25809.0,25806.0,25726.0,25573.0,5441.0
2024-09-18 23:00:00,25600,Dambenois,,65.9,,,47.5381930001173,6.86836099996066,France,Doubs,Bourgogne-Franche-Comté,359.0,326.0,740.0,754,752.0,750.0,748.0,738.0,478.0
2024-09-18 23:00:00,25660,Montfaucon,,80.2,,,47.2346099999514,6.07647200036306,France,Doubs,Bourgogne-Franche-Comté,468.0,723.0,1527.0,1550,1574.0,1570.0,1576.0,1582.0,1251.0
2024-09-18 23:00:00,26000,Valence,17.7,57.3,15.5,7.2,44.9335139996862,4.89348099976142,France,Drôme,Auvergne-Rhône-Alpes,147.0,3679.0,62477.0,63714,64726.0,64749.0,64431.0,64483.0,64749.0
2024-09-18 23:00:00,26100,Romans-sur-Isère,28.7,56.2,13.9,8.1,45.042500000017,5.04429999992356,France,Drôme,Auvergne-Rhône-Alpes,180.0,3341.0,33310.0,33160,33160.0,33098.0,32818.0,32911.0,33098.0
2024-09-18 23:00:00,26340,Saint-Nazaire-le-Désert,1.1,24.2,5.3,3.9,44.5694430002562,5.27897200043165,France,Drôme,Auvergne-Rhône-Alpes,806.0,4661.0,190.0,193,199.0,209.0,208.0,206.0,77.0
2024-09-18 23:00:00,26340,Saint-Nazaire-le-Désert,1.1,24.2,5.3,3.9,44.5694430002562,5.27897200043165,France,Drôme,Auvergne-Rhône-Alpes,693.0,1121.0,26.0,27,29.0,31.0,32.0,33.0,77.0
2024-09-18 23:00:00,26340,Saint-Nazaire-le-Désert,1.1,24.2,5.3,3.9,44.5694430002562,5.27897200043165,France,Drôme,Auvergne-Rhône-Alpes,528.0,699.0,55.0,55,55.0,54.0,53.0,52.0,77.0
2017-12-08 15:00:00,26500,Bourg-lès-Valence,42.75,,13.1,7.4,44.9489219994632,4.889881,France,Drôme,Auvergne-Rhône-Alpes,139.0,2020.0,20078.0,19975,19889.0,19792.0,19814.0,19581.0,19792.0
2024-09-18 23:00:00,26500,Bourg-lès-Valence,27.4,,7.6,7.4,44.9491999999497,4.89013300025707,France,Drôme,Auvergne-Rhône-Alpes,139.0,2020.0,20078.0,19975,19889.0,19792.0,19814.0,19581.0,19792.0
2024-03-11 10:00:00,26800,Portes-lès-Valence,22.5,62.0,41.8,,44.8702430002505,4.87628899963312,France,Drôme,Auvergne-Rhône-Alpes,132.0,1425.0,10445.0,10610,10666.0,10680.0,10526.0,10422.0,104.0
2024-09-18 23:00:00,27100,Val-de-Reuil,,84.8,49.1,30.0,49.3048700002814,1.2143670002142,France,Eure,Normandie,23.0,2593.0,13282.0,13063,13114.0,12910.0,12702.0,12647.0,3681.0
2018-04-25 02:00:00,28000,Chartres,14.7,75.63,51.1,12.15,48.4448359994672,1.509281,France,Eure-et-Loir,Centre-Val de Loire,146.0,1690.0,38752.0,38578,38426.0,38534.0,38443.0,38447.0,38534.0
2024-09-18 23:00:00,28000,Chartres,14.7,70.9,51.1,12.15,48.4491579997343,1.49246899995736,France,Eure-et-Loir,Centre-Val de Loire,146.0,1690.0,38752.0,38578,38426.0,38534.0,38443.0,38447.0,38534.0
2024-01-29 18:00:00,28100,Dreux,9.3,37.5,11.6,8.1,48.7314125600919,1.36388514642015,France,Eure-et-Loir,Centre-Val de Loire,119.0,2427.0,30977.0,31044,30664.0,30646.0,30744.0,30879.0,30646.0
2024-09-18 23:00:00,28100,Dreux,7.8,84.6,56.2,29.6,48.7296940002108,1.35847200002767,France,Eure-et-Loir,Centre-Val de Loire,119.0,2427.0,30977.0,31044,30664.0,30646.0,30744.0,30879.0,30646.0
2018-04-25 02:00:00,28380,Saint-Rémy-sur-Avre,13.58,,17.5,,48.7608889994679,1.233781,France,Eure-et-Loir,Centre-Val de Loire,131.0,1304.0,4007.0,4010,4032.0,4041.0,4048.0,4057.0,4041.0
2024-03-11 10:00:00,28380,Saint-Rémy-sur-Avre,13.2,,10.1,,48.7608869997683,1.23363899997554,France,Eure-et-Loir,Centre-Val de Loire,131.0,1304.0,4007.0,4010,4032.0,4041.0,4048.0,4057.0,4041.0
2018-04-25 02:00:00,28700,Oysonville,8.1,64.35,,,48.3904559994671,1.955953,France,Eure-et-Loir,Centre-Val de Loire,151.0,962.0,520.0,525,524.0,524.0,523.0,520.0,72.0
2024-09-18 23:00:00,28700,Oysonville,8.1,72.6,,,48.3911400000797,1.95561099991264,France,Eure-et-Loir,Centre-Val de Loire,151.0,962.0,520.0,525,524.0,524.0,523.0,520.0,72.0
2018-04-25 16:00:00,29000,Quimper,5.5,87.2,23.73,21.7,47.9958299994662,-4.09944,France,Finistère,Bretagne,51.0,8431.0,63405.0,62985,63166.0,63283.0,63473.0,63642.0,63283.0
2023-01-01 00:00:00,29000,Quimper,5.5,87.2,24.6,21.7,47.9961238147632,-4.09972231051183,France,Finistère,Bretagne,51.0,8431.0,63405.0,62985,63166.0,63283.0,63473.0,63642.0,63283.0
2024-09-18 23:00:00,29000,Quimper,5.5,87.2,37.0,21.7,47.9866069997269,-4.09765799995523,France,Finistère,Bretagne,51.0,8431.0,63405.0,62985,63166.0,63283.0,63473.0,63642.0,63283.0
2019-11-27 07:00:00,29200,Brest,17.0,64.3,90.8,12.2,48.4090559994671,-4.475106,France,Finistère,Bretagne,57.0,4912.0,139342.0,140064,139602.0,139926.0,139456.0,139619.0,139926.0
2024-01-29 16:00:00,29200,Brest,17.8,74.49944242490503,90.8,12.2,48.3996394541087,-4.46723207639797,France,Finistère,Bretagne,57.0,4912.0,139342.0,140064,139602.0,139926.0,139456.0,139619.0,139926.0
2024-01-29 18:00:00,29200,Brest,10.4,74.5,24.9,13.2,48.3863972226844,-4.48681534959177,France,Finistère,Bretagne,57.0,4912.0,139342.0,140064,139602.0,139926.0,139456.0,139619.0,139926.0
2024-03-11 09:00:00,29200,Brest,24.8,88.1,41.6,23.8,48.3861799998886,-4.48660000006197,France,Finistère,Bretagne,57.0,4912.0,139342.0,140064,139602.0,139926.0,139456.0,139619.0,139926.0
2024-09-16 08:00:00,29200,Brest,12.2,88.1,10.8,6.5,48.3974600000795,-4.48870999983224,France,Finistère,Bretagne,57.0,4912.0,139342.0,140064,139602.0,139926.0,139456.0,139619.0,139926.0
2020-12-30 14:00:00,30126,Saint-Laurent-des-Arbres,,,18.1,5.5,44.0535311975936,4.69736248588371,France,Gard,Occitanie,112.0,1637.0,2997.0,3072,3032.0,3000.0,2968.0,2981.0,927.0
2020-01-20 08:00:00,30190,La Calmette,4.3,66.9,8.4,,43.925400000101,4.26580999981266,France,Gard,Occitanie,88.0,1121.0,2120.0,2200,2282.0,2363.0,2432.0,2516.0,321.0
2017-11-04 17:00:00,30340,Saint-Privat-des-Vieux,,74.88,,,44.1427579994634,4.1388,France,Gard,Occitanie,274.0,1415.0,3330.0,3348,3367.0,3401.0,3417.0,3436.0,1195.0
2017-11-04 17:00:00,30340,Saint-Privat-des-Vieux,,74.88,,,44.1427579994634,4.1388,France,Gard,Occitanie,176.0,1577.0,5149.0,5182,5218.0,5275.0,5373.0,5482.0,1195.0
2024-03-04 08:00:00,30650,Saze,,59.4,,,43.942886,4.679686,France,Gard,Occitanie,93.0,1260.0,2022.0,2037,2051.0,2119.0,2112.0,2104.0,7629.0
2024-09-16 14:00:00,30650,Saze,,90.0,,,43.9426000001532,4.67957999976296,France,Gard,Occitanie,93.0,1260.0,2022.0,2037,2051.0,2119.0,2112.0,2104.0,7629.0
2024-01-29 17:00:00,31100,Toulouse,62.7,3.3,19.3,7.7,43.5608348885067,1.39500278786205,France,Haute-Garonne,Occitanie,148.0,11809.0,475438.0,479553,486828.0,493465.0,498003.0,504078.0,498003.0
2024-03-04 07:00:00,31100,Toulouse,62.7,3.3,15.4,7.7,43.556946,1.406389,France,Haute-Garonne,Occitanie,148.0,11809.0,475438.0,479553,486828.0,493465.0,498003.0,504078.0,498003.0
2024-03-04 08:00:00,31100,Toulouse,62.7,3.3,10.7,7.7,43.575558,1.418611,France,Haute-Garonne,Occitanie,148.0,11809.0,475438.0,479553,486828.0,493465.0,498003.0,504078.0,498003.0
2024-09-16 08:00:00,31100,Toulouse,14.154799745708836,65.20260648442468,10.35,5.407310870947235,43.5563740000902,1.40396400025074,France,Haute-Garonne,Occitanie,148.0,11809.0,475438.0,479553,486828.0,493465.0,498003.0,504078.0,498003.0
2024-09-16 23:00:00,31100,Toulouse,14.0,65.4,11.0,5.4,43.5756949998691,1.41806400006942,France,Haute-Garonne,Occitanie,148.0,11809.0,475438.0,479553,486828.0,493465.0,498003.0,504078.0,498003.0
2024-03-04 08:00:00,31450,Montgiscard,,45.5,,,43.457497,1.571111,France,Haute-Garonne,Occitanie,192.0,1317.0,2323.0,2430,2536.0,2530.0,2561.0,2586.0,2679.0
2024-09-16 23:00:00,31450,Montgiscard,,69.5,,,43.4573060001483,1.57146900020289,France,Haute-Garonne,Occitanie,192.0,1317.0,2323.0,2430,2536.0,2530.0,2561.0,2586.0,2679.0
2024-03-04 06:00:00,31660,Bessières,,,4.1,,43.80389,1.595833,France,Haute-Garonne,Occitanie,111.0,1675.0,4050.0,4073,4100.0,4127.0,4194.0,4197.0,4127.0
2024-09-16 08:00:00,31660,Bessières,,,7.6,,43.8031400000336,1.59547500023897,France,Haute-Garonne,Occitanie,111.0,1675.0,4050.0,4073,4100.0,4127.0,4194.0,4197.0,4127.0
2024-03-04 07:00:00,31700,Blagnac,12.2,,10.8,,43.634003,1.376,France,Haute-Garonne,Occitanie,142.0,1720.0,24288.0,24517,25152.0,25525.0,26101.0,26466.0,6973.0
2024-03-11 08:00:00,31700,Blagnac,10.2,,8.9,,43.6334759997531,1.37571699985941,France,Haute-Garonne,Occitanie,142.0,1720.0,24288.0,24517,25152.0,25525.0,26101.0,26466.0,6973.0
2017-04-12 09:00:00,31770,Colomiers,,4.6,,,43.6197177810104,1.34749987563781,France,Haute-Garonne,Occitanie,172.0,2104.0,38716.0,38951,39097.0,39968.0,39866.0,40159.0,39968.0
2024-03-01 10:00:00,32230,Peyrusse-Vieille,0.3,73.0,5.4,2.9,43.63028,0.179722,France,Gers,Occitanie,195.0,1114.0,73.0,70,68.0,67.0,65.0,65.0,74.0
2024-03-11 10:00:00,32230,Peyrusse-Vieille,0.5,82.5,7.5,4.1,43.6286999997377,0.179069000028201,France,Gers,Occitanie,195.0,1114.0,73.0,70,68.0,67.0,65.0,65.0,74.0
2024-03-04 08:00:00,32380,Gaudonville,,61.2,,,43.88361,0.845,France,Gers,Occitanie,189.0,738.0,111.0,111,112.0,112.0,110.0,108.0,112.0
2024-09-16 23:00:00,32380,Gaudonville,,69.4,,,43.8839340002493,0.845616999585557,France,Gers,Occitanie,189.0,738.0,111.0,111,112.0,112.0,110.0,108.0,112.0
2024-09-16 08:00:00,33000,Bordeaux,65.4,,16.3,9.4,44.8338240000015,-0.598524999757059,France,Gironde,Nouvelle-Aquitaine,9.0,4970.0,252040.0,254436,257068.0,260958.0,259809.0,261804.0,268138.0
2024-09-16 08:00:00,33270,Floirac,74.0,,11.8,,44.8434099998198,-0.506979999619349,France,Gironde,Nouvelle-Aquitaine,38.0,847.0,17182.0,17463,17882.0,18181.0,18013.0,17749.0,3706.0
2024-03-01 20:00:00,33400,Talence,6.3,79.1,7.9,5.2,44.800556,-0.588056,France,Gironde,Nouvelle-Aquitaine,21.0,829.0,42712.0,42606,42701.0,43820.0,44359.0,45225.0,43820.0
2024-09-18 23:00:00,33400,Talence,54.2,9.0,14.6,8.7,44.8004599997874,-0.589397999689418,France,Gironde,Nouvelle-Aquitaine,21.0,829.0,42712.0,42606,42701.0,43820.0,44359.0,45225.0,43820.0
2019-01-16 08:00:00,33450,Saint-Sulpice-et-Cameyrac,,2.6,,,44.9130559994632,-0.384444,France,Gironde,Nouvelle-Aquitaine,16.0,2570.0,9375.0,9509,9770.0,9909.0,9953.0,10005.0,6167.0
2019-01-16 08:00:00,33450,Saint-Sulpice-et-Cameyrac,,2.6,,,44.9130559994632,-0.384444,France,Gironde,Nouvelle-Aquitaine,25.0,1524.0,4584.0,4614,4643.0,4762.0,4848.0,4879.0,6167.0
2024-03-04 08:00:00,33530,Bassens,37.5,25.1,7.5,5.1,44.900276,-0.514722,France,Gironde,Nouvelle-Aquitaine,13.0,1030.0,7151.0,7278,7404.0,7472.0,7425.0,7842.0,7472.0
2024-09-18 23:00:00,33530,Bassens,28.9,41.1,22.7,14.7,44.9002950000358,-0.515834999700427,France,Gironde,Nouvelle-Aquitaine,13.0,1030.0,7151.0,7278,7404.0,7472.0,7425.0,7842.0,7472.0
2024-03-04 08:00:00,33680,Le Temple,2.6,41.5,,,44.865555,-0.939444,France,Gironde,Nouvelle-Aquitaine,39.0,7231.0,605.0,615,624.0,633.0,642.0,644.0,5070.0
2024-09-18 23:00:00,33680,Le Temple,1.6,16.2,,,44.8658100000747,-0.939999999589675,France,Gironde,Nouvelle-Aquitaine,39.0,7231.0,605.0,615,624.0,633.0,642.0,644.0,5070.0
2024-03-04 08:00:00,34000,Montpellier,224.4,86.1,11.8,3.4,43.611668,3.864722,France,Hérault,Occitanie,45.0,5711.0,281613.0,285121,290053.0,295542.0,299096.0,302454.0,315336.0
2024-09-16 14:00:00,34000,Montpellier,3.9,86.1,10.1,3.1,43.5915000003243,3.88680999990834,France,Hérault,Occitanie,45.0,5711.0,281613.0,285121,290053.0,295542.0,299096.0,302454.0,315336.0
2024-03-04 08:00:00,34300,Agde,4.6,61.5,,,43.287758,3.504831,France,Hérault,Occitanie,8.0,5084.0,27681.0,28609,29090.0,29600.0,29201.0,29103.0,29600.0
2024-09-16 14:00:00,34300,Agde,2.3,79.3,,,43.2874999999812,3.50483999989313,France,Hérault,Occitanie,8.0,5084.0,27681.0,28609,29090.0,29600.0,29201.0,29103.0,29600.0
2018-10-06 15:00:00,34330,Fraisse-sur-Agout,,102.3,,,43.5947809994637,2.802367,France,Hérault,Occitanie,912.0,5857.0,338.0,340,341.0,343.0,338.0,339.0,49.0
2024-03-11 08:00:00,34400,Lunel-Viel,30.3,,6.4,2.3,43.6757999997234,4.08838000027485,France,Hérault,Occitanie,12.0,2426.0,26002.0,26239,26273.0,26385.0,26356.0,26185.0,26385.0
2024-03-11 08:00:00,34400,Lunel-Viel,30.3,,6.4,2.3,43.6757999997234,4.08838000027485,France,Hérault,Occitanie,21.0,1212.0,3876.0,3932,4184.0,4367.0,4484.0,4488.0,26385.0
2024-09-16 14:00:00,34490,Corneilhan,,84.7,,,43.4068000001496,3.18878000043321,France,Hérault,Occitanie,84.0,1433.0,1715.0,1717,1721.0,1724.0,1694.0,1663.0,619.0
2024-03-04 08:00:00,34970,Lattes,,49.3,,,43.570606,3.911556,France,Hérault,Occitanie,7.0,3230.0,16687.0,16564,16710.0,17453.0,17674.0,17544.0,17453.0
2024-09-16 14:00:00,34970,Lattes,,86.4,,,43.5704999997927,3.9118000001336,France,Hérault,Occitanie,7.0,3230.0,16687.0,16564,16710.0,17453.0,17674.0,17544.0,17453.0
2024-03-04 08:00:00,34980,Saint-Gély-du-Fesc,,57.1,13.7,,43.695366,3.800817,France,Hérault,Occitanie,131.0,1651.0,9814.0,9795,9996.0,10197.0,10397.0,10537.0,1742.0
2024-03-04 08:00:00,34980,Saint-Gély-du-Fesc,,57.1,13.7,,43.695366,3.800817,France,Hérault,Occitanie,90.0,1281.0,4830.0,4877,4923.0,5016.0,5048.0,5058.0,1742.0
2024-09-16 14:00:00,34980,Saint-Gély-du-Fesc,,77.7,13.7,,43.6926000001537,3.80020999993257,France,Hérault,Occitanie,131.0,1651.0,9814.0,9795,9996.0,10197.0,10397.0,10537.0,1742.0
2024-09-16 14:00:00,34980,Saint-Gély-du-Fesc,,77.7,13.7,,43.6926000001537,3.80020999993257,France,Hérault,Occitanie,90.0,1281.0,4830.0,4877,4923.0,5016.0,5048.0,5058.0,1742.0
2018-04-25 18:00:00,35000,Rennes,39.35,33.4,21.75,5.58,48.1087559994665,-1.665861,France,Ille-et-Vilaine,Bretagne,38.0,5035.0,216268.0,216815,217728.0,220488.0,222485.0,225081.0,221272.0
2022-12-01 13:00:00,35000,Rennes,16.5,33.4,36.234574193203485,17.958380526400198,48.1108129462492,-1.68282300489394,France,Ille-et-Vilaine,Bretagne,38.0,5035.0,216268.0,216815,217728.0,220488.0,222485.0,225081.0,221272.0
2024-01-29 18:00:00,35000,Rennes,26.4,59.79136138927621,39.89027834702496,21.08251082559652,48.1075139513805,-1.67916686168757,France,Ille-et-Vilaine,Bretagne,38.0,5035.0,216268.0,216815,217728.0,220488.0,222485.0,225081.0,221272.0
2024-09-18 23:00:00,35000,Rennes,11.6,74.3,41.9,22.8,48.1152100001935,-1.67308799988918,France,Ille-et-Vilaine,Bretagne,38.0,5035.0,216268.0,216815,217728.0,220488.0,222485.0,225081.0,221272.0
2024-09-18 23:00:00,35310,Mordelles,,76.2,,,48.0828820001711,-1.83458300019766,France,Ille-et-Vilaine,Bretagne,34.0,3032.0,7321.0,7363,7356.0,7338.0,7485.0,7658.0,6404.0
2018-04-25 16:00:00,35400,Saint-Malo,3.8,89.45,13.4,5.1,48.6549969994677,-1.994167,France,Ille-et-Vilaine,Bretagne,24.0,3651.0,46005.0,46097,46478.0,46803.0,46995.0,47323.0,46803.0
2018-06-21 08:00:00,35400,Saint-Malo,4.83,50.78,13.4,5.1,48.654741414049,-1.99613740968915,France,Ille-et-Vilaine,Bretagne,24.0,3651.0,46005.0,46097,46478.0,46803.0,46995.0,47323.0,46803.0
2024-09-16 08:00:00,35400,Saint-Malo,6.3,92.7,13.4,5.1,48.6530599999378,-2.00267999980351,France,Ille-et-Vilaine,Bretagne,24.0,3651.0,46005.0,46097,46478.0,46803.0,46995.0,47323.0,46803.0
2021-12-29 22:00:00,36100,Issoudun,2.7,,,2.6,46.9429682344805,2.00326104989222,France,Indre,Centre-Val de Loire,144.0,3711.0,11888.0,11905,11690.0,11477.0,11314.0,10992.0,891.0
2018-04-25 02:00:00,36130,Montierchaume,,59.23,,,46.8646579994644,1.772119,France,Indre,Centre-Val de Loire,158.0,3775.0,1628.0,1643,1667.0,1673.0,1665.0,1651.0,881.0
2024-09-18 23:00:00,36130,Montierchaume,,32.5,,,46.8645299998696,1.77194400005214,France,Indre,Centre-Val de Loire,158.0,3775.0,1628.0,1643,1667.0,1673.0,1665.0,1651.0,881.0
2018-04-25 02:00:00,37100,Tours,5.18,,15.55,,47.4193389994652,0.684139,France,Indre-et-Loire,Centre-Val de Loire,71.0,3335.0,136565.0,135787,136463.0,137087.0,137850.0,137658.0,137607.0
2024-09-18 23:00:00,37100,Tours,18.5,,15.55,,47.4190829997127,0.68294399981745,France,Indre-et-Loire,Centre-Val de Loire,71.0,3335.0,136565.0,135787,136463.0,137087.0,137850.0,137658.0,137607.0
2024-01-29 18:00:00,37390,Chanceaux-sur-Choisille,,39.5,,,47.4694515368151,0.716943631625222,France,Indre-et-Loire,Centre-Val de Loire,95.0,1849.0,3503.0,3515,3513.0,3525.0,3529.0,3519.0,1215.0
2024-09-18 23:00:00,37390,Chanceaux-sur-Choisille,,49.9,,,47.4692499999674,0.717333000096916,France,Indre-et-Loire,Centre-Val de Loire,95.0,1849.0,3503.0,3515,3513.0,3525.0,3529.0,3519.0,1215.0
2024-03-11 10:00:00,38000,Grenoble,14.5,,14.5,,45.1806900002892,5.72062499982689,France,Isère,Auvergne-Rhône-Alpes,219.0,1856.0,158180.0,158454,157650.0,158198.0,158240.0,157477.0,158198.0
2024-09-19 10:00:00,38120,Mont-Saint-Martin,,,1.015,1.97,45.271894982689,5.6790270589692,France,Isère,Auvergne-Rhône-Alpes,1051.0,509.0,80.0,79,77.0,76.0,83.0,88.0,3172.0
2024-03-11 10:00:00,38150,Roussillon,8.9,65.2,0.1,,45.3678200001453,4.80514699975902,France,Isère,Auvergne-Rhône-Alpes,229.0,1179.0,8327.0,8455,8453.0,8457.0,8460.0,8589.0,1149.0
2019-12-09 01:00:00,38150,Salaise-sur-Sanne,29.9,,12.8,10.6,45.3531859994632,4.804822,France,Isère,Auvergne-Rhône-Alpes,174.0,1618.0,4542.0,4513,4485.0,4488.0,4505.0,4505.0,1149.0
2024-03-11 10:00:00,38150,Salaise-sur-Sanne,46.0,,8.3,6.3,45.3440779998565,4.80748099983527,France,Isère,Auvergne-Rhône-Alpes,174.0,1618.0,4542.0,4513,4485.0,4488.0,4505.0,4505.0,1149.0
2016-12-05 02:00:00,38200,Vienne,27.5,0.0,53.75,,45.5259808277432,4.8754085751962,France,Isère,Auvergne-Rhône-Alpes,251.0,2260.0,29454.0,29306,29583.0,29993.0,30059.0,31051.0,2260.0
2024-09-18 23:00:00,38300,Bourgoin-Jallieu,5.8,46.4,5.2,5.6,45.6082199999151,5.27087200021089,France,Isère,Auvergne-Rhône-Alpes,265.0,2466.0,27651.0,28387,28494.0,28834.0,29389.0,29577.0,28834.0
2024-09-15 04:00:00,38320,Eybens,32.1,,9.0,2.7,45.154669999885,5.74523000008768,France,Isère,Auvergne-Rhône-Alpes,247.0,456.0,10391.0,10185,9947.0,9980.0,10112.0,9974.0,671.0
2024-09-18 23:00:00,38370,Les Roches-de-Condrieu,12.6,45.8,,,45.454516999977,4.76652799989327,France,Isère,Auvergne-Rhône-Alpes,160.0,104.0,1977.0,1925,1915.0,1981.0,1970.0,2007.0,1981.0
2024-09-16 23:00:00,38400,Saint-Martin-d'Hères,20.3,82.2,6.5,2.8,45.182800000109,5.75310000015467,France,Isère,Auvergne-Rhône-Alpes,254.0,947.0,38634.0,38487,38398.0,37935.0,38188.0,38454.0,37935.0
2024-03-11 10:00:00,38440,Lieudieu,4.1,46.4,,,45.4608999999704,5.1810810001913,France,Isère,Auvergne-Rhône-Alpes,506.0,598.0,343.0,341,347.0,352.0,351.0,349.0,1824.0
2024-09-16 23:00:00,38450,Vif,1.7,79.9,3.1,,45.0577999998536,5.67670000012418,France,Isère,Auvergne-Rhône-Alpes,485.0,2731.0,8372.0,8532,8580.0,8547.0,8614.0,8584.0,1796.0
2024-09-16 08:00:00,38500,Voiron,6.0,82.2,3.7,,45.3601760000397,5.58941899990794,France,Isère,Auvergne-Rhône-Alpes,454.0,2199.0,20209.0,20108,20248.0,20372.0,20332.0,20891.0,3235.0
2024-01-29 18:00:00,38550,Sablons,4.9,76.4,,,45.3196184389656,4.77286588551395,France,Isère,Auvergne-Rhône-Alpes,141.0,1016.0,2300.0,2309,2297.0,2285.0,2274.0,2290.0,1480.0
2024-09-18 23:00:00,38550,Sablons,9.5,50.7,,,45.3218460002411,4.77070200030137,France,Isère,Auvergne-Rhône-Alpes,141.0,1016.0,2300.0,2309,2297.0,2285.0,2274.0,2290.0,1480.0
